PVSYST v6.42
;File;File date;Description
Project;San Francisco_Project.PRJ;08/03/16 10h02;San Francisco;
Geographical Site;San Francisco_MN71.SIT;08/03/16 10h02;San Francisco;United States;North_America;;
Meteo data;San Francisco_MN71_Synthetic.MET;00/00/00 00h00;San Francisco;MeteoNorm;Synthetic;
Simulation variant;San Francisco_Project.VC0;00/00/00 00h00;Test 1 - Basic;
Simulation date;;08/03/16 20h51

Simulation:;Hourly values; from 01/01/90; to 31/12/90

date;HSol;AzSol;AngInc;AngProf;PlTilt;PlAzim;PhiAng;DiffHor;BeamHor;GlobHor;T Amb;GlobInc;BeamInc;DifSInc;Alb Inc;GlobIAM;GlobEff;BeamEff;DiffEff;Alb_Eff
    ;�;�;�;�;�;�;�;W/m�;W/m�;W/m�;캜;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�

06/05/90 13:00;66.867;55.512;12.853;70.602;19.398;90;19.398;188.3;725.5;913.8;19.58;977.41;769.17;203.05;5.1875;966.75;966.75;768.18;193.38;5.1875
06/05/90 14:00;56.088;74.05;8.8193;57.121;32.879;90;32.879;166.8;640;806.8;19.81;971.27;762.07;196.27;12.923;961.47;961.47;761.62;186.93;12.923
06/05/90 15:00;44.399;85.75;3.0351;44.478;45.522;90;45.522;136.2;519.3;655.5;19.77;938.79;741.18;177.99;19.623;930.27;930.27;741.13;169.52;19.623
06/05/90 16:00;32.531;94.887;4.1186;32.625;57.375;90;57.375;99.001;377.39;476.39;19.38;876.17;699.99;154.23;21.955;868.74;868.74;699.9;146.89;21.955
06/05/90 17:00;20.807;103.14;14.991;21.317;60;90;60;78.897;203;281.9;18.64;706.89;552.01;140.78;14.095;699.21;699.21;551.04;134.08;14.095
06/05/90 18:00;9.4691;111.37;28.629;10.154;60;90;60;44.097;61.996;106.09;17.66;440.02;330.77;103.95;5.3046;432.77;432.77;328.47;98.999;5.3046
06/05/90 19:00;2.0733;117.3;38.081;2.3329;60;90;60;1.0003;0.0076;1.0079;16.61;0.1004;0.1657;-0.1157;0.0504;0;0;0;0;0
06/05/90 20:00;0;0;90;0;0;0;0;0;0;0;15.59;0;0;0;0;0;0;0;0;0
06/05/90 21:00;0;0;90;0;0;0;0;0;0;0;14.58;0;0;0;0;0;0;0;0;0
06/05/90 22:00;0;0;90;0;0;0;0;0;0;0;13.56;0;0;0;0;0;0;0;0;0
06/05/90 23:00;0;0;90;0;0;0;0;0;0;0;12.55;0;0;0;0;0;0;0;0;0
06/06/90 00:00;0;0;90;0;0;0;0;0;0;0;12.15;0;0;0;0;0;0;0;0;0
06/06/90 01:00;0;0;90;0;0;0;0;0;0;0;11.67;0;0;0;0;0;0;0;0;0
06/06/90 02:00;0;0;90;0;0;0;0;0;0;0;11.39;0;0;0;0;0;0;0;0;0
06/06/90 03:00;0;0;90;0;0;0;0;0;0;0;11.17;0;0;0;0;0;0;0;0;0
06/06/90 04:00;0.7691;-118.56;89.231;178.39;0;0;0;0.0975;0;0.0975;11.09;0.0975;0;0.0975;0;0;0;0;0;0
06/06/90 05:00;6.6352;-113.7;32.282;7.2403;60;-90;-60;35.703;32.397;68.1;11.56;334.71;237.04;94.258;3.405;328.05;328.05;234.88;89.771;3.405
06/06/90 06:00;17.825;-105.38;18.559;18.443;60;-90;-60;77.603;146.79;224.39;12.52;606.69;454.6;140.87;11.22;598.73;598.73;453.35;134.16;11.22
06/06/90 07:00;29.466;-97.209;6.2815;29.661;60;-90;-60;142.2;257.8;400;13.67;736.46;520.94;195.52;20;727;727;520.78;186.21;20
06/06/90 08:00;41.32;-88.436;1.1743;41.33;48.67;-90;-48.67;169;407.5;576.5;14.91;862.27;617.05;225.63;19.578;851.52;851.52;617.05;214.89;19.578
06/06/90 09:00;53.103;-77.693;7.3521;53.741;36.259;-90;-36.259;272.8;407.2;680;15.99;831.53;504.99;313.38;13.168;816.4;816.4;504.78;298.46;13.168
06/06/90 10:00;64.259;-61.709;11.879;66.996;23.004;-90;-23.004;308.3;489.01;797.31;17.01;870.27;531.25;332.67;6.3404;853.85;853.85;530.67;316.84;6.3404
06/06/90 11:00;73.042;-31.458;14.407;80.958;9.042;-90;-9.042;319.5;526.59;846.09;17.85;861.32;533.22;327.05;1.0514;844.88;844.88;532.35;311.48;1.0514
06/06/90 12:00;74.403;19.188;14.711;84.758;5.2421;90;5.2421;324.4;529.59;853.99;18.51;860.51;531.82;328.33;0.3572;843.97;843.97;530.91;312.7;0.3572
06/06/90 13:00;66.968;55.628;12.761;70.664;19.336;90;19.336;323.9;452.79;776.69;18.88;827.92;479.86;343.68;4.3812;810.95;810.95;479.25;327.32;4.3812
06/06/90 14:00;56.178;74.163;8.7369;57.195;32.805;90;32.805;355;306.3;661.3;19.01;755.06;364.42;380.09;10.546;736.75;736.75;364.2;362;10.546
06/06/90 15:00;44.486;85.846;2.9624;44.561;45.439;90;45.439;288.3;247.69;535.99;18.92;689.56;353;320.57;15.99;674.28;674.28;352.98;305.31;15.99
06/06/90 16:00;32.617;94.968;4.1827;32.715;57.285;90;57.285;204.3;194.4;398.7;18.55;616.15;359.7;238.13;18.322;604.76;604.76;359.65;226.79;18.322
06/06/90 17:00;20.897;103.21;14.983;21.414;60;90;60;118.5;127.9;246.41;17.91;537.79;346.4;179.07;12.32;528.65;528.65;345.79;170.54;12.32
06/06/90 18:00;9.5623;111.43;28.598;10.258;60;90;60;55.002;35.5;90.502;17.05;306.34;187.63;114.19;4.5251;299.6;299.6;186.33;108.75;4.5251
06/06/90 19:00;2.1698;117.35;38.041;2.4427;60;90;60;1.0003;0.0076;1.0079;16.14;0.0917;0.1584;-0.1171;0.0504;0;0;0;0;0
06/06/90 20:00;0;0;90;0;0;0;0;0;0;0;15.21;0;0;0;0;0;0;0;0;0
06/06/90 21:00;0;0;90;0;0;0;0;0;0;0;14.27;0;0;0;0;0;0;0;0;0
06/06/90 22:00;0;0;90;0;0;0;0;0;0;0;13.34;0;0;0;0;0;0;0;0;0
06/06/90 23:00;0;0;90;0;0;0;0;0;0;0;12.41;0;0;0;0;0;0;0;0;0
06/07/90 00:00;0;0;90;0;0;0;0;0;0;0;12.05;0;0;0;0;0;0;0;0;0
06/07/90 01:00;0;0;90;0;0;0;0;0;0;0;11.57;0;0;0;0;0;0;0;0;0
06/07/90 02:00;0;0;90;0;0;0;0;0;0;0;11.28;0;0;0;0;0;0;0;0;0
06/07/90 03:00;0;0;90;0;0;0;0;0;0;0;11.04;0;0;0;0;0;0;0;0;0
06/07/90 04:00;0.6285;-118.81;89.372;178.7;0;0;0;0.0975;0;0.0975;10.93;0.0975;0;0.0975;0;0;0;0;0;0
06/07/90 05:00;6.6632;-113.8;32.326;7.2764;60;-90;-60;35.199;37.193;72.392;11.37;368.32;270.86;93.84;3.6196;361.37;361.37;268.38;89.373;3.6196
06/07/90 06:00;17.846;-105.48;18.619;18.473;60;-90;-60;76.799;156.5;233.3;12.27;635.52;483.97;139.89;11.665;627.52;627.52;482.63;133.23;11.665
06/07/90 07:00;29.482;-97.327;6.3819;29.684;60;-90;-60;92.3;338.49;430.79;13.42;853.99;683.52;148.93;21.54;846.69;846.69;683.31;141.84;21.54
06/07/90 08:00;41.335;-88.574;1.0709;41.344;48.656;-90;-48.656;123.6;498.99;622.59;14.65;944;755.39;167.48;21.132;936.02;936.02;755.38;159.5;21.132
06/07/90 09:00;53.122;-77.864;7.2479;53.742;36.258;-90;-36.258;179.8;580.7;760.5;15.79;956.74;720.15;221.87;14.727;945.89;945.89;719.86;211.3;14.727
06/07/90 10:00;64.291;-61.937;11.775;66.982;23.018;-90;-23.018;238.8;625.2;863.99;16.8;950.46;679.28;264.3;6.879;937.15;937.15;678.55;251.72;6.879
06/07/90 11:00;73.11;-31.729;14.307;80.927;9.0727;-90;-9.0727;299.1;611.3;910.41;17.62;926.71;619.05;306.52;1.139;911.13;911.13;618.06;291.93;1.139
06/07/90 12:00;74.506;19.146;14.617;84.805;5.1948;90;5.1948;308.3;607.19;915.49;18.23;922.04;609.7;311.97;0.376;906.17;906.17;608.68;297.11;0.376
06/07/90 13:00;67.064;55.731;12.676;70.725;19.275;90;19.275;262.2;616.5;878.7;18.65;940.56;653.11;282.52;4.9254;926.29;926.29;652.29;269.07;4.9254
06/07/90 14:00;56.265;74.266;8.6614;57.268;32.732;90;32.732;230.4;542.99;773.39;18.82;927.47;645.49;269.7;12.281;914.26;914.26;645.11;256.86;12.281
06/07/90 15:00;44.57;85.933;2.8964;44.642;45.358;90;45.358;176;454.9;630.9;18.76;895.69;647.38;229.55;18.758;884.72;884.72;647.34;218.62;18.758
06/07/90 16:00;32.701;95.041;4.2404;32.803;57.198;90;57.198;141.9;314.3;456.2;18.38;804.68;580.16;203.61;20.906;794.91;794.91;580.08;193.92;20.906
06/07/90 17:00;20.983;103.27;14.973;21.507;60;90;60;87.697;185.31;273;17.69;664.74;499.92;151.17;13.65;656.67;656.67;499.04;143.97;13.65
06/07/90 18:00;9.6521;111.49;28.566;10.358;60;90;60;51.798;48.8;100.6;16.77;369.45;255.62;108.79;5.0299;362.5;362.5;253.85;103.61;5.0299
06/07/90 19:00;2.0869;117.55;38.232;2.3535;60;90;60;1.203;0;1.203;15.79;-0.0597;0;-0.1199;0.0602;0;0;0;0;0
06/07/90 20:00;0;0;90;0;0;0;0;0;0;0;14.8;0;0;0;0;0;0;0;0;0
06/07/90 21:00;0;0;90;0;0;0;0;0;0;0;13.81;0;0;0;0;0;0;0;0;0
06/07/90 22:00;0;0;90;0;0;0;0;0;0;0;12.82;0;0;0;0;0;0;0;0;0
06/07/90 23:00;0;0;90;0;0;0;0;0;0;0;11.83;0;0;0;0;0;0;0;0;0
06/08/90 00:00;0;0;90;0;0;0;0;0;0;0;11.61;0;0;0;0;0;0;0;0;0
06/08/90 01:00;0;0;90;0;0;0;0;0;0;0;11.27;0;0;0;0;0;0;0;0;0
06/08/90 02:00;0;0;90;0;0;0;0;0;0;0;11.03;0;0;0;0;0;0;0;0;0
06/08/90 03:00;0;0;90;0;0;0;0;0;0;0;10.83;0;0;0;0;0;0;0;0;0
06/08/90 04:00;0.6563;-118.9;89.344;178.64;0;0;0;0.1951;0;0.1951;10.71;0.1951;0;0.1951;0;0;0;0;0;0
06/08/90 05:00;6.6861;-113.9;32.371;7.3067;60;-90;-60;35.199;36.006;71.205;11.09;358.55;261.2;93.794;3.5603;351.68;351.68;258.79;89.328;3.5603
06/08/90 06:00;17.862;-105.59;18.678;18.498;60;-90;-60;73.399;155.91;229.3;11.9;628.82;481.53;135.83;11.465;621.02;621.02;480.19;129.36;11.465
06/08/90 07:00;29.494;-97.439;6.4774;29.702;60;-90;-60;141.2;259.69;400.9;12.87;738.4;524.12;194.24;20.045;728.98;728.98;523.95;184.99;20.045
06/08/90 08:00;41.345;-88.704;0.9732;41.353;48.648;-90;-48.648;199.3;351.89;551.19;13.83;799.94;532.61;248.63;18.703;788.1;788.1;532.6;236.79;18.703
06/08/90 09:00;53.136;-78.026;7.1498;53.739;36.261;-90;-36.261;238.7;482.7;721.4;14.84;895.21;598.64;282.59;13.971;881.52;881.52;598.41;269.14;13.971
06/08/90 10:00;64.318;-62.155;11.679;66.965;23.035;-90;-23.035;334;460.3;794.3;15.68;865.34;500.18;358.82;6.3332;847.72;847.72;499.65;341.74;6.3332
06/08/90 11:00;73.171;-31.995;14.214;80.895;9.1051;-90;-9.1051;323.1;511.4;834.5;16.35;849.71;517.93;330.73;1.0515;833.15;833.15;517.11;314.99;1.0515
06/08/90 12:00;74.603;19.093;14.53;84.853;5.1471;90;5.1471;329.4;506.7;836.1;16.84;842.34;508.75;333.25;0.3371;825.63;825.63;507.91;317.39;0.3371
06/08/90 13:00;67.156;55.82;12.598;70.786;19.214;90;19.214;314.4;488.69;803.09;17.16;855.92;517.52;333.92;4.4734;839.38;839.38;516.88;318.02;4.4734
06/08/90 14:00;56.349;74.358;8.5928;57.339;32.661;90;32.661;323.2;356.41;679.61;17.24;794.76;423.35;360.67;10.746;777.35;777.35;423.11;343.5;10.746
06/08/90 15:00;44.65;86.011;2.837;44.72;45.28;90;45.28;272.3;289.11;561.4;17.14;750.45;410.87;322.94;16.638;735.05;735.05;410.84;307.57;16.638
06/08/90 16:00;32.783;95.107;4.2917;32.886;57.114;90;57.114;193.1;224.1;417.2;16.78;681.47;412.73;249.67;19.067;669.53;669.53;412.68;237.79;19.067
06/08/90 17:00;21.066;103.33;14.96;21.596;60;90;60;117.5;130.5;248;16.15;540.66;350.75;177.51;12.4;531.59;531.59;350.13;169.06;12.4
06/08/90 18:00;9.7383;111.53;28.532;10.453;60;90;60;45.503;59.891;105.39;15.35;421.64;311.07;105.3;5.2697;414.48;414.48;308.92;100.29;5.2697
06/08/90 19:00;2.1758;117.59;38.191;2.4547;60;90;60;2.6011;0;2.6011;14.48;0.1188;0;-0.0113;0.1301;0;0;0;0;0
06/08/90 20:00;0;0;90;0;0;0;0;0;0;0;13.66;0;0;0;0;0;0;0;0;0
06/08/90 21:00;0;0;90;0;0;0;0;0;0;0;12.84;0;0;0;0;0;0;0;0;0
06/08/90 22:00;0;0;90;0;0;0;0;0;0;0;12.02;0;0;0;0;0;0;0;0;0
06/08/90 23:00;0;0;90;0;0;0;0;0;0;0;11.2;0;0;0;0;0;0;0;0;0
06/09/90 00:00;0;0;90;0;0;0;0;0;0;0;11.25;0;0;0;0;0;0;0;0;0
06/09/90 01:00;0;0;90;0;0;0;0;0;0;0;11.34;0;0;0;0;0;0;0;0;0
06/09/90 02:00;0;0;90;0;0;0;0;0;0;0;11.41;0;0;0;0;0;0;0;0;0
06/09/90 03:00;0;0;90;0;0;0;0;0;0;0;11.47;0;0;0;0;0;0;0;0;0
06/09/90 04:00;0.6788;-118.99;89.321;178.6;0;0;0;0.2926;0;0.2926;11.52;0.2926;0;0.2926;0;0;0;0;0;0
06/09/90 05:00;6.7039;-113.99;32.417;7.3312;60;-90;-60;32.498;0;32.498;11.8;27.518;0;25.894;1.6249;26.286;26.286;0;24.661;1.6249
06/09/90 06:00;17.873;-105.68;18.737;18.518;60;-90;-60;106.5;142.3;248.8;12.99;619.84;439.07;168.33;12.44;610.6;610.6;437.84;160.32;12.44
06/09/90 07:00;29.501;-97.545;6.5679;29.715;60;-90;-60;110.8;395.29;506.1;14.56;994.33;797.46;171.56;25.305;985.89;985.89;797.2;163.39;25.305
06/09/90 08:00;41.351;-88.826;0.8812;41.357;48.643;-90;-48.643;184.7;479.2;663.9;15.99;989.47;725.24;241.7;22.523;977.96;977.96;725.24;230.19;22.523
06/09/90 09:00;53.145;-78.179;7.0579;53.732;36.268;-90;-36.268;360.8;110.6;471.4;16.48;518.67;137.18;372.35;9.1328;500.89;500.89;137.13;354.63;9.1328
06/09/90 10:00;64.34;-62.362;11.589;66.946;23.054;-90;-23.054;415.7;243.6;659.3;17.24;703.62;264.74;433.61;5.2656;682.7;682.7;264.47;412.97;5.2656
06/09/90 11:00;73.224;-32.253;14.128;80.861;9.1391;-90;-9.1391;436.1;292.29;728.39;17.95;738.53;296.05;441.55;0.9246;717.05;717.05;295.59;420.53;0.9246
06/09/90 12:00;74.694;19.028;14.451;84.901;5.0989;90;5.0989;424.3;214.79;639.09;18.36;642.82;215.65;426.92;0.2529;622.14;622.14;215.3;406.59;0.2529
06/09/90 13:00;67.243;55.895;12.527;70.846;19.154;90;19.154;116.9;0.0022;116.9;17.6;112.18;0.0024;111.53;0.6471;106.87;106.87;0.0024;106.22;0.6471
06/09/90 14:00;56.43;74.438;8.5311;57.408;32.592;90;32.592;188.5;3.0039;191.51;17.15;176.89;3.5653;170.31;3.0157;168.78;168.78;3.5633;162.2;3.0157
06/09/90 15:00;44.728;86.079;2.7843;44.796;45.204;90;45.204;57.296;0.0095;57.306;16.51;46.893;0.0135;45.186;1.6929;44.741;44.741;0.0135;43.035;1.6929
06/09/90 16:00;32.861;95.165;4.3365;32.967;57.033;90;57.033;41.998;0.0098;42.008;15.94;30.026;0.0179;28.093;1.9149;28.688;28.688;0.0179;26.756;1.9149
06/09/90 17:00;21.146;103.38;14.945;21.681;60;90;60;25.296;0;25.296;15.42;15.907;0;14.643;1.2648;15.21;15.21;0;13.946;1.2648
06/09/90 18:00;9.821;111.57;28.498;10.545;60;90;60;48.495;0;48.495;15.03;41.441;0;39.016;2.4247;39.583;39.583;0;37.159;2.4247
06/09/90 19:00;2.2608;117.63;38.149;2.5514;60;90;60;0.8941;0;0.8941;14.61;-0.0659;0;-0.1107;0.0447;0;0;0;0;0
06/09/90 20:00;0;0;90;0;0;0;0;0;0;0;14.31;0;0;0;0;0;0;0;0;0
06/09/90 21:00;0;0;90;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0
06/09/90 22:00;0;0;90;0;0;0;0;0;0;0;13.7;0;0;0;0;0;0;0;0;0
06/09/90 23:00;0;0;90;0;0;0;0;0;0;0;13.39;0;0;0;0;0;0;0;0;0
06/10/90 00:00;0;0;90;0;0;0;0;0;0;0;12.79;0;0;0;0;0;0;0;0;0
06/10/90 01:00;0;0;90;0;0;0;0;0;0;0;12.06;0;0;0;0;0;0;0;0;0
06/10/90 02:00;0;0;90;0;0;0;0;0;0;0;11.64;0;0;0;0;0;0;0;0;0
06/10/90 03:00;0;0;90;0;0;0;0;0;0;0;11.32;0;0;0;0;0;0;0;0;0
06/10/90 04:00;0.696;-119.08;89.304;178.57;0;0;0;0.0975;0;0.0975;11.2;0.0975;0;0.0975;0;0;0;0;0;0
06/10/90 05:00;6.7166;-114.08;32.463;7.35;60;-90;-60;35.598;35.104;70.702;11.63;350.78;253.24;94.01;3.5351;343.96;343.96;250.89;89.534;3.5351
06/10/90 06:00;17.88;-105.77;18.795;18.532;60;-90;-60;77.197;148.5;225.7;12.48;609.36;457.89;140.18;11.285;601.39;601.39;456.6;133.51;11.285
06/10/90 07:00;29.503;-97.643;6.6533;29.723;60;-90;-60;126.3;284.59;410.89;13.55;783.24;573.99;188.71;20.545;774.06;774.06;573.79;179.72;20.545
06/10/90 08:00;41.352;-88.941;0.795;41.357;48.643;-90;-48.643;161.1;426.2;587.3;14.69;882.09;645.01;217.15;19.924;871.75;871.75;645.01;206.81;19.924
06/10/90 09:00;53.149;-78.322;6.9723;53.723;36.277;-90;-36.277;222.8;511.71;734.51;15.78;915.8;634.74;266.81;14.238;902.86;902.86;634.51;254.11;14.238
06/10/90 10:00;64.355;-62.557;11.505;66.923;23.077;-90;-23.077;276.7;566.91;843.61;16.77;925.13;616.22;302.16;6.7504;910.11;910.11;615.59;287.78;6.7504
06/10/90 11:00;73.271;-32.504;14.049;80.825;9.1747;-90;-9.1747;318.1;582.41;900.51;17.59;916.47;589.95;325.37;1.152;900.07;900.07;589.04;309.88;1.152
06/10/90 12:00;74.778;18.952;14.379;84.95;5.0505;90;5.0505;320.2;589.9;910.1;18.21;916.19;592.2;323.64;0.3533;899.83;899.83;591.24;308.23;0.3533
06/10/90 13:00;67.326;55.956;12.463;70.906;19.094;90;19.094;288.9;577.2;866.11;18.62;924.25;610.81;308.67;4.7652;908.81;908.81;610.07;293.98;4.7652
06/10/90 14:00;56.507;74.508;8.4764;57.476;32.524;90;32.524;230.9;544.9;775.8;18.81;928.36;646.26;269.94;12.167;915.15;915.15;645.9;257.09;12.167
06/10/90 15:00;44.803;86.139;2.7383;44.869;45.131;90;45.131;175.5;459.4;634.9;18.77;898.63;651.19;228.75;18.699;887.7;887.7;651.15;217.86;18.699
06/10/90 16:00;32.936;95.215;4.375;33.044;56.956;90;56.956;125.5;337.4;462.9;18.42;825.41;618.76;185.6;21.049;816.49;816.49;618.67;176.77;21.049
06/10/90 17:00;21.222;103.42;14.928;21.763;60;90;60;99.701;176.39;276.09;17.75;639.23;470.84;154.59;13.805;631.05;631.05;470.02;147.23;13.805
06/10/90 18:00;9.9;111.61;28.462;10.632;60;90;60;57.003;51.203;108.21;16.87;383.32;261.82;116.09;5.4103;376;376;260.02;110.57;5.4103
06/10/90 19:00;2.3417;117.66;38.107;2.6434;60;90;60;1.9996;0;1.9996;15.91;-0.0024;0;-0.1024;0.1;0;0;0;0;0
06/10/90 20:00;0;0;90;0;0;0;0;0;0;0;14.9;0;0;0;0;0;0;0;0;0
06/10/90 21:00;0;0;90;0;0;0;0;0;0;0;13.88;0;0;0;0;0;0;0;0;0
06/10/90 22:00;0;0;90;0;0;0;0;0;0;0;12.86;0;0;0;0;0;0;0;0;0
06/10/90 23:00;0;0;90;0;0;0;0;0;0;0;11.85;0;0;0;0;0;0;0;0;0
06/11/90 00:00;0;0;90;0;0;0;0;0;0;0;11.63;0;0;0;0;0;0;0;0;0
06/11/90 01:00;0;0;90;0;0;0;0;0;0;0;11.33;0;0;0;0;0;0;0;0;0
06/11/90 02:00;0;0;90;0;0;0;0;0;0;0;11.14;0;0;0;0;0;0;0;0;0
06/11/90 03:00;0;0;90;0;0;0;0;0;0;0;10.99;0;0;0;0;0;0;0;0;0
06/11/90 04:00;0.7079;-119.16;89.292;178.55;0;0;0;0.0975;0;0.0975;10.92;0.0975;0;0.0975;0;0;0;0;0;0
06/11/90 05:00;6.7243;-114.16;32.51;7.363;60;-90;-60;35.297;37.209;72.506;11.46;365.33;267.98;93.726;3.6253;358.38;358.38;265.49;89.264;3.6253
06/11/90 06:00;17.882;-105.86;18.852;18.541;60;-90;-60;68.097;167;235.09;12.51;655.49;514.69;129.04;11.755;647.89;647.89;513.23;122.9;11.755
06/11/90 07:00;29.502;-97.736;6.7333;29.727;60;-90;-60;93.202;333.71;426.91;13.81;844.29;672.97;149.97;21.345;836.91;836.91;672.74;142.83;21.345
06/11/90 08:00;41.35;-89.048;0.7147;41.353;48.647;-90;-48.647;123.9;489.9;613.8;15.19;930.07;741.49;167.76;20.826;922.08;922.08;741.48;159.77;20.826
06/11/90 09:00;53.149;-78.456;6.8931;53.709;36.291;-90;-36.291;164.7;604;768.69;16.53;962.19;749.35;197.93;14.911;952.5;952.5;749.08;188.51;14.911
06/11/90 10:00;64.366;-62.741;11.428;66.899;23.101;-90;-23.101;202.5;679.2;881.7;17.74;972.68;738.41;227.2;7.0701;961.12;961.12;737.66;216.39;7.0701
06/11/90 11:00;73.311;-32.747;13.977;80.788;9.2117;-90;-9.2117;226.5;718.6;945.1;18.76;963.46;727.99;234.25;1.2188;951.19;951.19;726.88;223.1;1.2188
06/11/90 12:00;74.855;18.865;14.314;84.998;5.0017;90;5.0017;235.1;716.31;951.41;19.55;958.24;719.05;238.83;0.3623;945.72;945.72;717.9;227.46;0.3623
06/11/90 13:00;67.405;56.002;12.406;70.964;19.036;90;19.036;234.1;660.51;894.6;20.07;957.58;698.72;253.97;4.8922;944.66;944.66;697.88;241.88;4.8922
06/11/90 14:00;56.581;74.566;8.4286;57.541;32.459;90;32.459;209.1;580.09;789.19;20.32;947.36;687.49;247.54;12.329;935.2;935.2;687.12;235.75;12.329
06/11/90 15:00;44.875;86.19;2.699;44.939;45.061;90;45.061;159;488.5;647.5;20.31;921.34;691.58;210.75;19.014;911.27;911.27;691.55;200.71;19.014
06/11/90 16:00;33.008;95.258;4.4071;33.118;56.882;90;56.882;123.2;346.6;469.79;19.94;838.58;634.36;182.9;21.311;829.78;829.78;634.27;174.2;21.311
06/11/90 17:00;21.296;103.45;14.908;21.841;60;90;60;88.502;189.7;278.21;19.22;670.44;504.76;151.77;13.91;662.33;662.33;503.88;144.54;13.91
06/11/90 18:00;9.9753;111.64;28.425;10.715;60;90;60;57.898;49.999;107.9;18.25;376.44;253.84;117.2;5.3949;369.12;369.12;252.1;111.62;5.3949
06/11/90 19:00;2.2433;117.83;38.294;2.5364;60;90;60;1.5932;0;1.5932;17.2;-0.0387;0;-0.1184;0.0797;0;0;0;0;0
06/11/90 20:00;0;0;90;0;0;0;0;0;0;0;16.18;0;0;0;0;0;0;0;0;0
06/11/90 21:00;0;0;90;0;0;0;0;0;0;0;15.16;0;0;0;0;0;0;0;0;0
06/11/90 22:00;0;0;90;0;0;0;0;0;0;0;14.14;0;0;0;0;0;0;0;0;0
06/11/90 23:00;0;0;90;0;0;0;0;0;0;0;13.12;0;0;0;0;0;0;0;0;0
06/12/90 00:00;0;0;90;0;0;0;0;0;0;0;12.62;0;0;0;0;0;0;0;0;0
06/12/90 01:00;0;0;90;0;0;0;0;0;0;0;12.09;0;0;0;0;0;0;0;0;0
06/12/90 02:00;0;0;90;0;0;0;0;0;0;0;11.81;0;0;0;0;0;0;0;0;0
06/12/90 03:00;0;0;90;0;0;0;0;0;0;0;11.61;0;0;0;0;0;0;0;0;0
06/12/90 04:00;0.7146;-119.23;89.285;178.54;0;0;0;0.0975;0;0.0975;11.58;0.0975;0;0.0975;0;0;0;0;0;0
06/12/90 05:00;6.7271;-114.23;32.558;7.3702;60;-90;-60;36.5;23.699;60.2;12.1;266.14;170.52;92.607;3.01;260.14;260.14;168.93;88.198;3.01
06/12/90 06:00;17.879;-105.94;18.909;18.545;60;-90;-60;103.4;89.098;192.5;13.06;425.24;274.55;141.07;9.6249;417.74;417.74;273.77;134.35;9.6249
06/12/90 07:00;29.495;-97.821;6.8081;29.725;60;-90;-60;194;138.5;332.5;14.17;526.36;279.32;230.41;16.625;515.29;515.29;279.22;219.44;16.625
06/12/90 08:00;41.342;-89.147;0.6404;41.345;48.655;-90;-48.655;248;267.8;515.8;15.5;723.79;405.39;300.9;17.506;709.46;709.46;405.39;286.57;17.506
06/12/90 09:00;53.144;-78.581;6.8202;53.692;36.308;-90;-36.308;307.6;342.3;649.9;16.78;786.77;424.77;349.37;12.618;769.98;769.98;424.62;332.74;12.618
06/12/90 10:00;64.371;-62.914;11.359;66.871;23.129;-90;-23.129;331.9;459.19;791.1;18.06;862.55;499.33;356.87;6.3584;845.06;845.06;498.83;339.88;6.3584
06/12/90 11:00;73.344;-32.981;13.912;80.75;9.2503;-90;-9.2503;365.4;430.3;795.7;19.03;810.22;435.97;373.22;1.0348;791.79;791.79;435.31;355.45;1.0348
06/12/90 12:00;74.925;18.767;14.256;85.047;4.9527;90;4.9527;357;485.91;842.91;19.86;848.72;487.73;360.68;0.3147;830.77;830.77;486.95;343.5;0.3147
06/12/90 13:00;67.478;56.035;12.357;71.022;18.978;90;18.978;327.6;521.5;849.1;20.54;903.1;551.48;347.01;4.6156;885.93;885.93;550.83;330.49;4.6156
06/12/90 14:00;56.651;74.612;8.3879;57.604;32.396;90;32.396;234.3;540.99;775.29;20.96;925.97;640.71;273.19;12.066;912.61;912.61;640.36;260.18;12.066
06/12/90 15:00;44.944;86.232;2.6664;45.006;44.994;90;44.994;191;442.5;633.5;21.09;889.02;625.72;244.74;18.55;877.33;877.33;625.69;233.09;18.55
06/12/90 16:00;33.077;95.292;4.4329;33.189;56.811;90;56.811;183.3;245.9;429.2;20.8;707.34;449.22;238.69;19.426;695.91;695.91;449.15;227.33;19.426
06/12/90 17:00;21.366;103.48;14.886;21.914;60;90;60;127.3;112.99;240.29;20.12;476.86;299.74;165.11;12.015;468.47;468.47;299.22;157.25;12.015
06/12/90 18:00;10.047;111.66;28.387;10.793;60;90;60;57.402;40.4;97.802;19.23;324.85;203.74;116.22;4.8901;317.92;317.92;202.35;110.68;4.8901
06/12/90 19:00;2.3161;117.85;38.25;2.619;60;90;60;1.6998;0.0072;1.707;18.27;0.1079;0.1398;-0.1173;0.0853;0;0;0;0;0
06/12/90 20:00;0;0;90;0;0;0;0;0;0;0;17.32;0;0;0;0;0;0;0;0;0
06/12/90 21:00;0;0;90;0;0;0;0;0;0;0;16.38;0;0;0;0;0;0;0;0;0
06/12/90 22:00;0;0;90;0;0;0;0;0;0;0;15.44;0;0;0;0;0;0;0;0;0
06/12/90 23:00;0;0;90;0;0;0;0;0;0;0;14.5;0;0;0;0;0;0;0;0;0
